ORDCOM;TO_CHAR(O.FECORD,'DD-MM-YYYY');CANTOT;UNIMED;NOMPRO;TO_CHAR(DP.FECHA_PLANIFICACION,'DD-MM-YYYYHH:MM:SS');VOL_PLANIFICADO
20CAL00334;02-03-2020;69,64;TM;MATADERO DE AVES LA TROPICAL, C.A;31-03-2020 01:03:07;69,64
20CAL00347;03-03-2020;66,86;TM;PLUMROSE LATINOAMERICANA, C.A.;17-03-2020 09:03:58;66,86
20CAL00347;03-03-2020;66,86;TM;PLUMROSE LATINOAMERICANA, C.A.;01-04-2020 03:04:26;9,92
20CAL00354;03-03-2020;195,00;TM;PROCESADORA AVICOLA TIO POLLO, C.A. (PROATIPOLLO);20-04-2020 12:04:50;22,00
20CAL00354;03-03-2020;195,00;TM;PROCESADORA AVICOLA TIO POLLO, C.A. (PROATIPOLLO);20-04-2020 12:04:31;9,60
20CAL00354;03-03-2020;195,00;TM;PROCESADORA AVICOLA TIO POLLO, C.A. (PROATIPOLLO);20-04-2020 12:04:53;18,00
20CAL00361;03-03-2020;27,86;TM;AVICOLA GRAN SASSO, C.A.;14-04-2020 01:04:13;10,00
20CAL00361;03-03-2020;27,86;TM;AVICOLA GRAN SASSO, C.A.;18-03-2020 09:03:53;10,00
20CAL00371;04-03-2020;1773,00;CAJAS;AGROPECUARIA LA MIA, C.A.;02-06-2020 03:06:02;32,46
20CAL00375;04-03-2020;17,73;TM;AGROVALENCA, C.A.;01-04-2020 08:04:45;17,73
20CAL00376;05-03-2020;20833,00;BOLSA;INVERSIONES HAR, C.A.;18-03-2020 08:03:24;43750,00
20CAL00376;05-03-2020;20833,00;BOLSA;INVERSIONES HAR, C.A.;08-04-2020 10:04:19;36550,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;03-04-2020 07:04:25;64,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;03-04-2020 07:04:22;156,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;03-04-2020 07:04:06;390,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;03-04-2020 07:04:55;390,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;03-04-2020 08:04:47;176,88
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;06-05-2020 10:05:41;1176,88
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;13-03-2020 08:03:21;312,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;13-03-2020 08:03:53;260,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;13-03-2020 08:03:20;1028,00
20CAL00386;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;01-04-2020 02:04:19;7,21
20CAL00389;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:44;600,00
20CAL00389;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;12-03-2020 09:03:32;1600,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;02-04-2020 01:04:16;180,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;03-06-2020 08:06:53;90,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;02-04-2020 01:04:28;280,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;02-04-2020 01:04:38;270,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:45;30,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:39;410,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:04;120,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:36;30,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:59;460,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:39;40,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:52;480,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:41;30,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;13-05-2020 04:05:38;180,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;07-05-2020 12:05:42;300,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;05-05-2020 01:05:27;1180,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;09-04-2020 11:04:16;150,00
20CAL00390;09-03-2020;1600,00;TM;ZONA LIBRE 2000 CA;02-04-2020 01:04:58;450,00
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;06-07-2020 08:07:11;24,48
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;03-06-2020 10:06:18;24,48
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;05-05-2020 12:05:58;24,48
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;08-04-2020 10:04:00;24,48
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;09-04-2020 11:04:20;368,50
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;02-04-2020 12:04:19;150,00
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;02-04-2020 12:04:19;180,00
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;02-04-2020 01:04:23;63,50
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:18;90,00
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:20;150,00
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:41;150,00
20CAL00391;10-03-2020;540,00;TM;ZONA LIBRE 2000 CA;11-03-2020 03:03:01;150,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;26-03-2020 10:03:13;40,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;18-03-2020 01:03:05;30,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;06-04-2020 08:04:19;30,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;06-04-2020 08:04:38;40,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;03-04-2020 09:04:53;30,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;03-04-2020 09:04:05;300,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;13-03-2020 10:03:21;180,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;31-03-2020 11:03:15;60,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;06-04-2020 08:04:23;60,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;13-03-2020 10:03:23;360,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;13-03-2020 10:03:40;120,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;13-03-2020 10:03:35;180,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;03-04-2020 09:04:37;30,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;16-03-2020 12:03:36;162,75
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;19-03-2020 08:03:00;132,75
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;13-03-2020 10:03:05;210,00
20CAL00400;11-03-2020;2987,25;TM;INDUSTRIA VENEZOLANA MAICERA PRONUTRICOS C A;03-04-2020 09:04:19;5,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 02:03:40;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 03:03:55;210,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 02:03:09;210,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 02:03:15;300,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 02:03:32;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;16-03-2020 12:03:34;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;16-03-2020 12:03:24;262,25
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 02:03:33;300,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;18-03-2020 01:03:09;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;18-03-2020 01:03:48;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;18-03-2020 01:03:22;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;18-03-2020 01:03:11;30,00
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;26-03-2020 10:03:34;12,25
20CAL00401;11-03-2020;712,25;TM;INDUSTRIA VENEZOLANA MAIZERA PROAREPA, C.A. ;13-03-2020 02:03:14;180,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;18-03-2020 08:03:25;450,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;18-03-2020 08:03:39;150,60
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;12-05-2020 11:05:22;30,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;06-04-2020 10:04:15;27,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;06-04-2020 10:04:35;30,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;06-04-2020 10:04:09;5,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;06-04-2020 10:04:25;1,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;06-04-2020 10:04:58;5,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;06-04-2020 10:04:59;2,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:43;4,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:39;2,25
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:18;4,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:05;0,60
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:56;1,50
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:25;4,50
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:39;5,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:22;2,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:26;20,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;03-04-2020 09:04:39;1,80
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;07-04-2020 08:04:06;30,00
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;15-06-2020 09:06:15;4,10
20CAL00404;11-03-2020;485,14;TM;LA LUCHA C.A.;13-08-2020 11:08:24;9,50
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;05-05-2020 11:05:53;30,00
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;12-05-2020 10:05:21;60,60
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;09-04-2020 11:04:32;600,60
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;02-04-2020 12:04:16;90,00
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;02-04-2020 12:04:32;270,00
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;02-04-2020 12:04:46;240,60
20CAL00408;11-03-2020;600,60;TM;INDUSTRIA PROCESADORA DE ALIMENTOS VENEZOLANOS (INPROALVENCA), C.A.;05-05-2020 11:05:33;30,60
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;21-05-2020 06:05:39;180,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;25-05-2020 08:05:26;31,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;25-05-2020 08:05:40;30,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;03-06-2020 07:06:09;82,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;06-07-2020 07:07:20;90,40
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;18-06-2020 11:06:34;90,40
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;03-04-2020 12:04:18;56,40
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;02-04-2020 12:04:27;146,40
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;02-04-2020 12:04:15;210,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;02-04-2020 12:04:47;240,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;05-05-2020 11:05:14;240,40
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;05-05-2020 11:05:00;240,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;19-05-2020 10:05:30;240,60
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;19-05-2020 10:05:10;195,00
20CAL00412;11-03-2020;506,40;TM;TRANSCOMVENTA, C.A;27-05-2020 02:05:49;60,00
20CAL00413;11-03-2020;1750,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;02-04-2020 12:04:33;117,60
20CAL00413;11-03-2020;1750,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;12-03-2020 08:03:09;1140,00
20CAL00413;11-03-2020;1750,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;12-03-2020 09:03:41;1500,00
20CAL00413;11-03-2020;1750,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;01-04-2020 12:04:17;828,40
20CAL00413;11-03-2020;1750,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;12-03-2020 09:03:30;250,00
20CAL00413;11-03-2020;1750,00;TM;ALIMENTOS POLAR COMERCIAL, C.A.;01-04-2020 03:04:48;710,80
20CAL00414;11-03-2020;464,75;TM;AGRO CABISOGUARNAC. C.A.;22-04-2020 03:04:16;464,75
20CAL00448;16-03-2020;297,17;TM;AVICOLA LA PROVIDENCIA, C.A.;07-05-2020 12:05:13;297,17
20CAL00449;16-03-2020;30,00;TM;AVICOLA LA PROVIDENCIA, C.A.;07-05-2020 12:05:42;30,00
20CAL00450;16-03-2020;201,33;TM;AVICOLA LA PROVIDENCIA, C.A.;07-05-2020 12:05:32;201,33
20CAL00451;16-03-2020;830,00;TM;ALIMENTOS JAD GLOBAL, C.A;04-04-2020 01:04:28;5,33
20CAL00451;16-03-2020;830,00;TM;ALIMENTOS JAD GLOBAL, C.A;18-03-2020 10:03:57;120,00
20CAL00451;16-03-2020;830,00;TM;ALIMENTOS JAD GLOBAL, C.A;05-05-2020 01:05:36;5,33
20CAL00451;16-03-2020;830,00;TM;ALIMENTOS JAD GLOBAL, C.A;18-03-2020 10:03:05;191,57
20CAL00451;16-03-2020;830,00;TM;ALIMENTOS JAD GLOBAL, C.A;04-06-2020 08:06:03;518,43
20CAL00453;16-03-2020;640,00;TM;ALIMENTOS JAD GLOBAL, C.A;04-06-2020 08:06:08;544,00
20CAL00453;16-03-2020;640,00;TM;ALIMENTOS JAD GLOBAL, C.A;18-03-2020 10:03:37;38,87
20CAL00453;16-03-2020;640,00;TM;ALIMENTOS JAD GLOBAL, C.A;18-03-2020 10:03:45;70,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;18-03-2020 10:03:14;130,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:19;78,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;20-03-2020 08:03:56;90,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;30-03-2020 09:03:48;90,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 01:04:20;104,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 12:04:06;26,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 12:04:05;52,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:05;52,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:59;52,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:16;52,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:29;208,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:44;130,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:19;182,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;03-04-2020 08:04:34;344,95
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;18-03-2020 10:03:29;52,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;18-03-2020 08:03:12;200,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;16-04-2020 07:04:16;1500,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;15-04-2020 11:04:46;184,95
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 07:04:23;300,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 02:04:20;344,73
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;03-04-2020 08:04:05;344,94
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;02-04-2020 11:04:22;104,00
20CAL00458;16-03-2020;2000,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;18-03-2020 10:03:55;78,00
20CAL00463;16-03-2020;50000,00;BOLSA;GENERAL SUPPLY DEL ZULIA CA;04-08-2020 01:08:59;100,00
20CAL00463;16-03-2020;50000,00;BOLSA;GENERAL SUPPLY DEL ZULIA CA;03-07-2020 06:07:13;25625,00
20CAL00483;16-03-2020;100,00;TM;GRUPO SOCOLCA CA;24-04-2020 10:04:43;70,00
20CAL00483;16-03-2020;100,00;TM;GRUPO SOCOLCA CA;23-04-2020 11:04:52;30,00
20CAL00483;16-03-2020;100,00;TM;GRUPO SOCOLCA CA;23-04-2020 08:04:34;70,00
20CAL00483;16-03-2020;100,00;TM;GRUPO SOCOLCA CA;23-04-2020 08:04:43;30,00
20CAL00493;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;23-03-2020 10:03:15;1500,00
20CAL00493;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;17-03-2020 02:03:48;1500,00
20CAL00493;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;02-04-2020 12:04:20;290,00
20CAL00494;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;02-04-2020 01:04:40;200,00
20CAL00494;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;23-03-2020 08:03:34;1000,00
20CAL00494;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;02-04-2020 07:04:48;1000,00
20CAL00494;17-03-2020;1500,00;TM;AGROPECUARIA HCR, C.A;17-03-2020 02:03:38;1500,00
20CAL00495;17-03-2020;1500,00;TM;SOLUCIONES LOGISTICAS CF, C.A.;24-04-2020 07:04:58;30,00
20CAL00495;17-03-2020;1500,00;TM;SOLUCIONES LOGISTICAS CF, C.A.;17-03-2020 03:03:33;1500,00
20CAL00495;17-03-2020;1500,00;TM;SOLUCIONES LOGISTICAS CF, C.A.;20-04-2020 10:04:37;660,00
20CAL00495;17-03-2020;1500,00;TM;SOLUCIONES LOGISTICAS CF, C.A.;14-05-2020 09:05:39;810,00
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;30-03-2020 10:03:17;2,00
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;30-03-2020 10:03:20;8,22
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;30-03-2020 10:03:07;1,00
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;30-03-2020 10:03:26;1,40
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;30-03-2020 10:03:37;0,98
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;24-04-2020 11:04:40;0,80
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;07-04-2020 09:04:05;1,42
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;10-06-2020 08:06:56;12,62
20CAL00499;18-03-2020;2364,00;CAJAS;GRANJA AVICOLA DON TITO, C.A.;10-06-2020 08:06:15;17,14
20CAL00500;18-03-2020;55,71;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;14-04-2020 02:04:51;2,00
20CAL00500;18-03-2020;55,71;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;14-04-2020 02:04:43;5,01
20CAL00500;18-03-2020;55,71;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;14-04-2020 12:04:47;8,00
20CAL00500;18-03-2020;55,71;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;14-04-2020 01:04:35;6,00
20CAL00500;18-03-2020;55,71;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;14-04-2020 01:04:43;18,00
20CAL00503;18-03-2020;140,00;TM;INVERSIONES GL 2021, C.A;24-03-2020 09:03:55;140,00
20CAL00504;18-03-2020;300,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 08:03:32;300,00
20CAL00504;18-03-2020;300,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 10:03:12;150,00
20CAL00504;18-03-2020;300,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 10:03:57;150,00
20CAL00504;18-03-2020;300,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 11:03:19;300,00
20CAL00505;18-03-2020;125,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 09:03:18;5,00
20CAL00505;18-03-2020;125,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 09:03:08;120,00
20CAL00505;18-03-2020;125,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 08:03:36;125,00
20CAL00506;18-03-2020;100,00;TM;COMERCIALIZADORA CLMC, C.A.;24-03-2020 09:03:17;100,00
20CAL00506;18-03-2020;100,00;TM;COMERCIALIZADORA CLMC, C.A.;02-04-2020 12:04:30;100,00
20CAL00506;18-03-2020;100,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 08:03:46;100,00
20CAL00507;18-03-2020;150,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 08:03:42;150,00
20CAL00507;18-03-2020;150,00;TM;COMERCIALIZADORA CLMC, C.A.;02-04-2020 12:04:01;150,00
20CAL00507;18-03-2020;150,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 10:03:42;150,00
20CAL00508;18-03-2020;50,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 08:03:39;50,00
20CAL00508;18-03-2020;50,00;TM;COMERCIALIZADORA CLMC, C.A.;20-03-2020 10:03:16;50,00
20CAL00518;20-03-2020;550,55;TM;AGROPECUARIA DON MATTHIAS, C.A;24-04-2020 09:04:12;40,00
20CAL00519;20-03-2020;550,55;TM;SILOS MANTENIMIENTO Y ALMACENAMIENTO DE CEREALES C.A. SILMACA;23-03-2020 09:03:18;50,55
20CAL00519;20-03-2020;550,55;TM;SILOS MANTENIMIENTO Y ALMACENAMIENTO DE CEREALES C.A. SILMACA;24-03-2020 09:03:02;20,00
20CAL00519;20-03-2020;550,55;TM;SILOS MANTENIMIENTO Y ALMACENAMIENTO DE CEREALES C.A. SILMACA;08-04-2020 07:04:46;70,55
20CAL00527;20-03-2020;900,00;TM;FABRICA DE PASTAS ALLEGRI C.A.;24-03-2020 09:03:53;300,00
20CAL00527;20-03-2020;900,00;TM;FABRICA DE PASTAS ALLEGRI C.A.;20-03-2020 12:03:17;100,00
20CAL00527;20-03-2020;900,00;TM;FABRICA DE PASTAS ALLEGRI C.A.;06-05-2020 11:05:58;18,11
20CAL00527;20-03-2020;900,00;TM;FABRICA DE PASTAS ALLEGRI C.A.;07-04-2020 09:04:29;30,00
